entity_id,state,last_changed
sensor.radon_fan_today_s_consumption,0.703,2025-10-15T16:26:58.211Z
sensor.radon_fan_today_s_consumption,0.704,2025-10-15T16:27:56.650Z
sensor.radon_fan_today_s_consumption,0.705,2025-10-15T16:28:57.376Z
sensor.radon_fan_today_s_consumption,0.706,2025-10-15T16:29:55.902Z
sensor.radon_fan_today_s_consumption,0.707,2025-10-15T16:30:52.148Z
sensor.radon_fan_today_s_consumption,0.708,2025-10-15T16:31:52.131Z
sensor.radon_fan_today_s_consumption,0.709,2025-10-15T16:32:53.499Z
sensor.radon_fan_today_s_consumption,0.71,2025-10-15T16:33:53.212Z
sensor.radon_fan_today_s_consumption,0.711,2025-10-15T16:34:49.364Z
sensor.radon_fan_today_s_consumption,0.712,2025-10-15T16:35:49.212Z
sensor.radon_fan_today_s_consumption,0.713,2025-10-15T16:36:44.197Z
sensor.radon_fan_today_s_consumption,0.714,2025-10-15T16:37:45.287Z
sensor.radon_fan_today_s_consumption,0.715,2025-10-15T16:38:41.189Z
sensor.radon_fan_today_s_consumption,0.716,2025-10-15T16:39:41.922Z
sensor.radon_fan_today_s_consumption,0.717,2025-10-15T16:40:42.367Z
sensor.radon_fan_today_s_consumption,0.718,2025-10-15T16:41:37.776Z
sensor.radon_fan_today_s_consumption,0.719,2025-10-15T16:42:38.313Z
sensor.radon_fan_today_s_consumption,0.72,2025-10-15T16:43:38.131Z
sensor.radon_fan_today_s_consumption,0.721,2025-10-15T16:44:33.120Z
sensor.radon_fan_today_s_consumption,0.722,2025-10-15T16:45:36.212Z
sensor.radon_fan_today_s_consumption,0.723,2025-10-15T16:46:31.183Z
sensor.radon_fan_today_s_consumption,0.724,2025-10-15T16:47:31.281Z
sensor.radon_fan_today_s_consumption,0.725,2025-10-15T16:48:31.265Z
sensor.radon_fan_today_s_consumption,0.726,2025-10-15T16:49:26.151Z
sensor.radon_fan_today_s_consumption,0.727,2025-10-15T16:50:26.128Z
sensor.radon_fan_today_s_consumption,0.728,2025-10-15T16:51:26.157Z
sensor.radon_fan_today_s_consumption,0.729,2025-10-15T16:52:27.202Z
sensor.radon_fan_today_s_consumption,0.73,2025-10-15T16:53:24.617Z
sensor.radon_fan_today_s_consumption,0.731,2025-10-15T16:54:20.172Z
sensor.radon_fan_today_s_consumption,0.732,2025-10-15T16:55:18.135Z
sensor.radon_fan_today_s_consumption,0.733,2025-10-15T16:56:20.160Z
sensor.radon_fan_today_s_consumption,0.734,2025-10-15T16:57:15.469Z
sensor.radon_fan_today_s_consumption,0.735,2025-10-15T16:58:15.245Z
sensor.radon_fan_today_s_consumption,0.736,2025-10-15T16:59:15.288Z
sensor.radon_fan_today_s_consumption,0.737,2025-10-15T17:00:16.111Z
sensor.radon_fan_today_s_consumption,0.738,2025-10-15T17:01:11.171Z
sensor.radon_fan_today_s_consumption,0.739,2025-10-15T17:02:12.221Z
sensor.radon_fan_today_s_consumption,0.74,2025-10-15T17:03:09.232Z
sensor.radon_fan_today_s_consumption,0.741,2025-10-15T17:04:09.250Z
sensor.radon_fan_today_s_consumption,0.742,2025-10-15T17:05:05.167Z
sensor.radon_fan_today_s_consumption,0.743,2025-10-15T17:06:05.272Z
sensor.radon_fan_today_s_consumption,0.744,2025-10-15T17:07:05.239Z
sensor.radon_fan_today_s_consumption,0.745,2025-10-15T17:08:03.301Z
sensor.radon_fan_today_s_consumption,0.746,2025-10-15T17:09:03.253Z
sensor.radon_fan_today_s_consumption,0.747,2025-10-15T17:10:01.643Z
sensor.radon_fan_today_s_consumption,0.748,2025-10-15T17:10:57.211Z
sensor.radon_fan_today_s_consumption,0.749,2025-10-15T17:11:57.538Z
sensor.radon_fan_today_s_consumption,0.75,2025-10-15T17:12:56.129Z
sensor.radon_fan_today_s_consumption,0.751,2025-10-15T17:13:57.232Z
sensor.radon_fan_today_s_consumption,0.752,2025-10-15T17:14:54.998Z
sensor.radon_fan_today_s_consumption,0.753,2025-10-15T17:15:55.130Z
sensor.radon_fan_today_s_consumption,0.754,2025-10-15T17:16:50.197Z
sensor.radon_fan_today_s_consumption,0.755,2025-10-15T17:17:50.167Z
sensor.radon_fan_today_s_consumption,0.756,2025-10-15T17:18:48.931Z
sensor.radon_fan_today_s_consumption,unavailable,2025-10-15T17:20:10.505Z
sensor.radon_fan_today_s_consumption,0.757,2025-10-15T17:20:23.045Z
sensor.radon_fan_today_s_consumption,0.758,2025-10-15T17:20:53.435Z
sensor.radon_fan_today_s_consumption,0.759,2025-10-15T17:21:55.168Z
sensor.radon_fan_today_s_consumption,unavailable,2025-10-15T17:22:25.617Z
sensor.radon_fan_today_s_consumption,0.759,2025-10-15T17:22:31.304Z
sensor.radon_fan_today_s_consumption,0.76,2025-10-15T17:23:02.241Z
sensor.radon_fan_today_s_consumption,0.761,2025-10-15T17:23:51.940Z
sensor.radon_fan_today_s_consumption,0.762,2025-10-15T17:24:43.146Z
sensor.radon_fan_today_s_consumption,0.763,2025-10-15T17:25:43.158Z
sensor.radon_fan_today_s_consumption,0.764,2025-10-15T17:26:40.141Z
sensor.radon_fan_today_s_consumption,0.765,2025-10-15T17:27:40.164Z
sensor.radon_fan_today_s_consumption,0.766,2025-10-15T17:28:36.281Z
sensor.radon_fan_today_s_consumption,0.767,2025-10-15T17:29:38.127Z
sensor.radon_fan_today_s_consumption,0.768,2025-10-15T17:30:34.719Z
sensor.radon_fan_today_s_consumption,0.769,2025-10-15T17:31:31.183Z
sensor.radon_fan_today_s_consumption,0.77,2025-10-15T17:32:34.535Z
sensor.radon_fan_today_s_consumption,0.771,2025-10-15T17:33:32.138Z
sensor.radon_fan_today_s_consumption,0.772,2025-10-15T17:34:29.214Z
sensor.radon_fan_today_s_consumption,0.773,2025-10-15T17:35:29.322Z
sensor.radon_fan_today_s_consumption,0.774,2025-10-15T17:36:26.166Z
sensor.radon_fan_today_s_consumption,0.775,2025-10-15T17:37:27.204Z
sensor.radon_fan_today_s_consumption,0.776,2025-10-15T17:38:24.131Z
sensor.radon_fan_today_s_consumption,0.777,2025-10-15T17:39:26.133Z
sensor.radon_fan_today_s_consumption,0.778,2025-10-15T17:40:23.848Z
sensor.radon_fan_today_s_consumption,0.779,2025-10-15T17:41:20.155Z
sensor.radon_fan_today_s_consumption,0.78,2025-10-15T17:42:22.226Z
sensor.radon_fan_today_s_consumption,0.781,2025-10-15T17:43:20.147Z
sensor.radon_fan_today_s_consumption,0.782,2025-10-15T17:44:20.220Z
sensor.radon_fan_today_s_consumption,0.783,2025-10-15T17:45:17.237Z
sensor.radon_fan_today_s_consumption,0.784,2025-10-15T17:46:18.147Z
sensor.radon_fan_today_s_consumption,0.785,2025-10-15T17:47:13.136Z
sensor.radon_fan_today_s_consumption,0.786,2025-10-15T17:48:14.155Z
sensor.radon_fan_today_s_consumption,0.787,2025-10-15T17:49:14.288Z
sensor.radon_fan_today_s_consumption,0.788,2025-10-15T17:50:09.290Z
sensor.radon_fan_today_s_consumption,0.789,2025-10-15T17:51:09.276Z
sensor.radon_fan_today_s_consumption,0.79,2025-10-15T17:52:09.271Z
sensor.radon_fan_today_s_consumption,0.791,2025-10-15T17:53:04.998Z
sensor.radon_fan_today_s_consumption,0.792,2025-10-15T17:54:06.160Z
sensor.radon_fan_today_s_consumption,0.793,2025-10-15T17:55:06.241Z
sensor.radon_fan_today_s_consumption,0.794,2025-10-15T17:56:01.252Z
sensor.radon_fan_today_s_consumption,0.795,2025-10-15T17:57:01.373Z
sensor.radon_fan_today_s_consumption,0.796,2025-10-15T17:58:06.905Z
sensor.radon_fan_today_s_consumption,0.797,2025-10-15T17:58:58.179Z
sensor.radon_fan_today_s_consumption,0.798,2025-10-15T17:59:58.424Z
sensor.radon_fan_today_s_consumption,0.799,2025-10-15T18:00:53.379Z
sensor.radon_fan_today_s_consumption,0.8,2025-10-15T18:01:56.193Z
sensor.radon_fan_today_s_consumption,0.801,2025-10-15T18:02:52.198Z
sensor.radon_fan_today_s_consumption,0.802,2025-10-15T18:03:52.317Z
sensor.radon_fan_today_s_consumption,0.803,2025-10-15T18:04:56.014Z
sensor.radon_fan_today_s_consumption,0.804,2025-10-15T18:05:47.164Z
sensor.radon_fan_today_s_consumption,0.805,2025-10-15T18:06:47.125Z
sensor.radon_fan_today_s_consumption,0.806,2025-10-15T18:07:47.217Z
sensor.radon_fan_today_s_consumption,0.807,2025-10-15T18:08:46.131Z
sensor.radon_fan_today_s_consumption,0.808,2025-10-15T18:09:41.193Z
sensor.radon_fan_today_s_consumption,0.809,2025-10-15T18:10:41.177Z
sensor.radon_fan_today_s_consumption,0.81,2025-10-15T18:11:42.328Z
sensor.radon_fan_today_s_consumption,0.811,2025-10-15T18:12:37.293Z
sensor.radon_fan_today_s_consumption,0.812,2025-10-15T18:13:39.403Z
sensor.radon_fan_today_s_consumption,0.813,2025-10-15T18:14:34.132Z
sensor.radon_fan_today_s_consumption,0.814,2025-10-15T18:15:34.124Z
sensor.radon_fan_today_s_consumption,0.815,2025-10-15T18:16:32.145Z
sensor.radon_fan_today_s_consumption,0.816,2025-10-15T18:17:33.117Z
sensor.radon_fan_today_s_consumption,0.817,2025-10-15T18:18:31.393Z
sensor.radon_fan_today_s_consumption,0.818,2025-10-15T18:19:27.434Z
sensor.radon_fan_today_s_consumption,0.819,2025-10-15T18:20:28.247Z
sensor.radon_fan_today_s_consumption,0.82,2025-10-15T18:21:24.380Z
sensor.radon_fan_today_s_consumption,0.821,2025-10-15T18:22:25.235Z
sensor.radon_fan_today_s_consumption,0.822,2025-10-15T18:23:23.510Z
sensor.radon_fan_today_s_consumption,0.823,2025-10-15T18:24:23.316Z
sensor.radon_fan_today_s_consumption,0.824,2025-10-15T18:25:17.181Z
sensor.radon_fan_today_s_consumption,0.825,2025-10-15T18:26:18.151Z
sensor.radon_fan_today_s_consumption,0.826,2025-10-15T18:27:19.308Z
sensor.radon_fan_today_s_consumption,0.827,2025-10-15T18:28:15.667Z
sensor.radon_fan_today_s_consumption,0.828,2025-10-15T18:29:11.276Z
sensor.radon_fan_today_s_consumption,0.829,2025-10-15T18:30:11.246Z
sensor.radon_fan_today_s_consumption,0.83,2025-10-15T18:31:11.928Z
sensor.radon_fan_today_s_consumption,0.831,2025-10-15T18:32:10.192Z
sensor.radon_fan_today_s_consumption,0.832,2025-10-15T18:33:10.171Z
sensor.radon_fan_today_s_consumption,0.833,2025-10-15T18:34:07.136Z
sensor.radon_fan_today_s_consumption,0.834,2025-10-15T18:35:07.136Z
sensor.radon_fan_today_s_consumption,0.835,2025-10-15T18:36:02.139Z
sensor.radon_fan_today_s_consumption,0.836,2025-10-15T18:37:03.355Z
sensor.radon_fan_today_s_consumption,0.837,2025-10-15T18:38:03.287Z
sensor.radon_fan_today_s_consumption,0.838,2025-10-15T18:38:58.334Z
sensor.radon_fan_today_s_consumption,0.839,2025-10-15T18:40:01.628Z
sensor.radon_fan_today_s_consumption,0.84,2025-10-15T18:40:57.174Z
sensor.radon_fan_today_s_consumption,0.841,2025-10-15T18:41:57.285Z
sensor.radon_fan_today_s_consumption,0.842,2025-10-15T18:42:54.866Z
sensor.radon_fan_today_s_consumption,0.843,2025-10-15T18:43:51.150Z
sensor.radon_fan_today_s_consumption,0.844,2025-10-15T18:44:52.144Z
sensor.radon_fan_today_s_consumption,0.845,2025-10-15T18:45:47.570Z
sensor.radon_fan_today_s_consumption,0.846,2025-10-15T18:46:47.281Z
sensor.radon_fan_today_s_consumption,0.847,2025-10-15T18:47:47.136Z
sensor.radon_fan_today_s_consumption,0.848,2025-10-15T18:48:47.259Z
sensor.radon_fan_today_s_consumption,0.849,2025-10-15T18:49:42.189Z
sensor.radon_fan_today_s_consumption,0.85,2025-10-15T18:50:43.147Z
sensor.radon_fan_today_s_consumption,0.851,2025-10-15T18:51:43.159Z
sensor.radon_fan_today_s_consumption,0.852,2025-10-15T18:52:40.567Z
sensor.radon_fan_today_s_consumption,0.853,2025-10-15T18:53:41.158Z
sensor.radon_fan_today_s_consumption,0.854,2025-10-15T18:54:36.390Z
sensor.radon_fan_today_s_consumption,0.855,2025-10-15T18:55:37.117Z
sensor.radon_fan_today_s_consumption,0.856,2025-10-15T18:56:37.159Z
sensor.radon_fan_today_s_consumption,0.857,2025-10-15T18:57:32.142Z
sensor.radon_fan_today_s_consumption,0.858,2025-10-15T18:58:32.153Z
sensor.radon_fan_today_s_consumption,0.859,2025-10-15T18:59:33.180Z
sensor.radon_fan_today_s_consumption,0.86,2025-10-15T19:00:28.144Z
sensor.radon_fan_today_s_consumption,0.861,2025-10-15T19:01:28.158Z
sensor.radon_fan_today_s_consumption,0.862,2025-10-15T19:02:29.179Z
sensor.radon_fan_today_s_consumption,0.863,2025-10-15T19:03:27.198Z
sensor.radon_fan_today_s_consumption,0.864,2025-10-15T19:04:22.122Z
sensor.radon_fan_today_s_consumption,0.865,2025-10-15T19:05:23.184Z
sensor.radon_fan_today_s_consumption,0.866,2025-10-15T19:06:23.158Z
sensor.radon_fan_today_s_consumption,0.867,2025-10-15T19:07:18.132Z
sensor.radon_fan_today_s_consumption,0.868,2025-10-15T19:08:20.144Z
sensor.radon_fan_today_s_consumption,0.869,2025-10-15T19:09:15.192Z
sensor.radon_fan_today_s_consumption,0.87,2025-10-15T19:10:16.200Z
sensor.radon_fan_today_s_consumption,0.871,2025-10-15T19:11:17.660Z
sensor.radon_fan_today_s_consumption,0.872,2025-10-15T19:12:14.121Z
sensor.radon_fan_today_s_consumption,0.873,2025-10-15T19:13:14.143Z
sensor.radon_fan_today_s_consumption,0.874,2025-10-15T19:14:09.263Z
sensor.radon_fan_today_s_consumption,0.875,2025-10-15T19:15:10.238Z
sensor.radon_fan_today_s_consumption,0.876,2025-10-15T19:16:05.630Z
sensor.radon_fan_today_s_consumption,0.877,2025-10-15T19:17:06.186Z
sensor.radon_fan_today_s_consumption,0.878,2025-10-15T19:18:09.942Z
sensor.radon_fan_today_s_consumption,0.879,2025-10-15T19:19:05.292Z
sensor.radon_fan_today_s_consumption,0.88,2025-10-15T19:20:00.369Z
sensor.radon_fan_today_s_consumption,0.881,2025-10-15T19:21:00.156Z
sensor.radon_fan_today_s_consumption,0.882,2025-10-15T19:22:01.190Z
sensor.radon_fan_today_s_consumption,0.883,2025-10-15T19:22:56.203Z
sensor.radon_fan_today_s_consumption,0.884,2025-10-15T19:23:56.168Z
sensor.radon_fan_today_s_consumption,0.885,2025-10-15T19:24:56.422Z
sensor.radon_fan_today_s_consumption,0.886,2025-10-15T19:25:51.164Z
sensor.radon_fan_today_s_consumption,0.887,2025-10-15T19:26:49.264Z
sensor.radon_fan_today_s_consumption,0.888,2025-10-15T19:27:48.211Z
sensor.radon_fan_today_s_consumption,0.889,2025-10-15T19:28:48.164Z
sensor.radon_fan_today_s_consumption,0.89,2025-10-15T19:29:49.193Z
sensor.radon_fan_today_s_consumption,0.891,2025-10-15T19:30:47.143Z
sensor.radon_fan_today_s_consumption,0.892,2025-10-15T19:31:42.247Z
sensor.radon_fan_today_s_consumption,0.893,2025-10-15T19:32:42.242Z
sensor.radon_fan_today_s_consumption,0.894,2025-10-15T19:33:42.269Z
sensor.radon_fan_today_s_consumption,0.895,2025-10-15T19:34:42.198Z
sensor.radon_fan_today_s_consumption,0.896,2025-10-15T19:35:39.482Z
sensor.radon_fan_today_s_consumption,0.897,2025-10-15T19:36:35.200Z
sensor.radon_fan_today_s_consumption,0.898,2025-10-15T19:37:36.180Z
sensor.radon_fan_today_s_consumption,0.899,2025-10-15T19:38:33.151Z
sensor.radon_fan_today_s_consumption,0.9,2025-10-15T19:39:33.735Z
sensor.radon_fan_today_s_consumption,0.901,2025-10-15T19:40:29.249Z
sensor.radon_fan_today_s_consumption,0.902,2025-10-15T19:41:29.197Z
sensor.radon_fan_today_s_consumption,0.903,2025-10-15T19:42:29.190Z
sensor.radon_fan_today_s_consumption,0.904,2025-10-15T19:43:25.168Z
sensor.radon_fan_today_s_consumption,0.905,2025-10-15T19:44:26.135Z
sensor.radon_fan_today_s_consumption,0.906,2025-10-15T19:45:23.452Z
sensor.radon_fan_today_s_consumption,0.907,2025-10-15T19:46:20.114Z
sensor.radon_fan_today_s_consumption,0.908,2025-10-15T19:47:21.246Z
sensor.radon_fan_today_s_consumption,0.909,2025-10-15T19:48:21.399Z
sensor.radon_fan_today_s_consumption,0.91,2025-10-15T19:49:15.293Z
sensor.radon_fan_today_s_consumption,0.911,2025-10-15T19:50:15.570Z
sensor.radon_fan_today_s_consumption,0.912,2025-10-15T19:51:14.233Z
sensor.radon_fan_today_s_consumption,0.913,2025-10-15T19:52:11.172Z
sensor.radon_fan_today_s_consumption,0.914,2025-10-15T19:53:10.265Z
sensor.radon_fan_today_s_consumption,0.915,2025-10-15T19:54:10.646Z
sensor.radon_fan_today_s_consumption,0.916,2025-10-15T19:55:08.131Z
sensor.radon_fan_today_s_consumption,0.917,2025-10-15T19:56:04.632Z
sensor.radon_fan_today_s_consumption,0.918,2025-10-15T19:57:03.331Z
sensor.radon_fan_today_s_consumption,0.919,2025-10-15T19:58:04.165Z
sensor.radon_fan_today_s_consumption,0.92,2025-10-15T19:58:59.327Z
sensor.radon_fan_today_s_consumption,0.921,2025-10-15T20:00:00.262Z
sensor.radon_fan_today_s_consumption,0.922,2025-10-15T20:00:57.489Z
sensor.radon_fan_today_s_consumption,0.923,2025-10-15T20:01:55.181Z
sensor.radon_fan_today_s_consumption,0.924,2025-10-15T20:02:51.161Z
sensor.radon_fan_today_s_consumption,0.925,2025-10-15T20:03:51.167Z
sensor.radon_fan_today_s_consumption,0.926,2025-10-15T20:04:51.304Z
sensor.radon_fan_today_s_consumption,0.927,2025-10-15T20:05:48.314Z
sensor.radon_fan_today_s_consumption,0.928,2025-10-15T20:06:44.428Z
sensor.radon_fan_today_s_consumption,0.929,2025-10-15T20:07:44.622Z
sensor.radon_fan_today_s_consumption,0.93,2025-10-15T20:08:40.344Z
sensor.radon_fan_today_s_consumption,0.931,2025-10-15T20:09:38.162Z
sensor.radon_fan_today_s_consumption,0.932,2025-10-15T20:10:36.587Z
sensor.radon_fan_today_s_consumption,0.933,2025-10-15T20:11:35.452Z
sensor.radon_fan_today_s_consumption,0.934,2025-10-15T20:12:32.175Z
sensor.radon_fan_today_s_consumption,0.935,2025-10-15T20:13:31.543Z
sensor.radon_fan_today_s_consumption,0.936,2025-10-15T20:14:31.137Z
sensor.radon_fan_today_s_consumption,0.937,2025-10-15T20:15:29.163Z
sensor.radon_fan_today_s_consumption,0.938,2025-10-15T20:16:26.374Z
sensor.radon_fan_today_s_consumption,0.939,2025-10-15T20:17:26.182Z
sensor.radon_fan_today_s_consumption,0.94,2025-10-15T20:18:22.192Z
sensor.radon_fan_today_s_consumption,0.941,2025-10-15T20:19:22.155Z
sensor.radon_fan_today_s_consumption,0.942,2025-10-15T20:20:17.199Z
sensor.radon_fan_today_s_consumption,0.943,2025-10-15T20:21:19.155Z
sensor.radon_fan_today_s_consumption,0.944,2025-10-15T20:22:15.345Z
sensor.radon_fan_today_s_consumption,0.945,2025-10-15T20:23:11.360Z
sensor.radon_fan_today_s_consumption,0.946,2025-10-15T20:24:11.560Z
sensor.radon_fan_today_s_consumption,0.947,2025-10-15T20:25:08.134Z
sensor.radon_fan_today_s_consumption,0.948,2025-10-15T20:26:09.575Z
sensor.radon_fan_today_s_consumption,0.949,2025-10-15T20:27:03.606Z
sensor.radon_fan_today_s_consumption,0.95,2025-10-15T20:28:02.160Z
sensor.radon_fan_today_s_consumption,0.951,2025-10-15T20:29:04.680Z
sensor.radon_fan_today_s_consumption,0.952,2025-10-15T20:30:00.116Z
sensor.radon_fan_today_s_consumption,0.953,2025-10-15T20:31:00.164Z
sensor.radon_fan_today_s_consumption,0.954,2025-10-15T20:31:55.164Z
sensor.radon_fan_today_s_consumption,0.955,2025-10-15T20:32:55.215Z
sensor.radon_fan_today_s_consumption,0.956,2025-10-15T20:33:55.180Z
sensor.radon_fan_today_s_consumption,0.957,2025-10-15T20:34:51.168Z
sensor.radon_fan_today_s_consumption,0.958,2025-10-15T20:35:47.216Z
sensor.radon_fan_today_s_consumption,0.959,2025-10-15T20:36:47.197Z
sensor.radon_fan_today_s_consumption,0.96,2025-10-15T20:37:43.410Z
sensor.radon_fan_today_s_consumption,0.961,2025-10-15T20:38:43.377Z
sensor.radon_fan_today_s_consumption,0.962,2025-10-15T20:39:38.297Z
sensor.radon_fan_today_s_consumption,0.963,2025-10-15T20:40:39.169Z
sensor.radon_fan_today_s_consumption,0.964,2025-10-15T20:41:35.410Z
sensor.radon_fan_today_s_consumption,0.965,2025-10-15T20:42:35.286Z
sensor.radon_fan_today_s_consumption,0.966,2025-10-15T20:43:30.128Z
sensor.radon_fan_today_s_consumption,0.967,2025-10-15T20:44:31.153Z
sensor.radon_fan_today_s_consumption,0.968,2025-10-15T20:45:31.184Z
sensor.radon_fan_today_s_consumption,0.969,2025-10-15T20:46:27.167Z
sensor.radon_fan_today_s_consumption,0.97,2025-10-15T20:47:27.165Z
sensor.radon_fan_today_s_consumption,0.971,2025-10-15T20:48:27.150Z
sensor.radon_fan_today_s_consumption,0.972,2025-10-15T20:49:22.170Z
sensor.radon_fan_today_s_consumption,0.973,2025-10-15T20:50:23.028Z
sensor.radon_fan_today_s_consumption,0.974,2025-10-15T20:51:18.228Z
sensor.radon_fan_today_s_consumption,0.975,2025-10-15T20:52:21.239Z
sensor.radon_fan_today_s_consumption,0.976,2025-10-15T20:53:16.139Z
sensor.radon_fan_today_s_consumption,0.977,2025-10-15T20:54:17.260Z
sensor.radon_fan_today_s_consumption,0.978,2025-10-15T20:55:13.628Z
sensor.radon_fan_today_s_consumption,0.979,2025-10-15T20:56:15.155Z
sensor.radon_fan_today_s_consumption,0.98,2025-10-15T20:57:11.138Z
sensor.radon_fan_today_s_consumption,0.981,2025-10-15T20:58:11.201Z
sensor.radon_fan_today_s_consumption,0.982,2025-10-15T20:59:06.180Z
sensor.radon_fan_today_s_consumption,0.983,2025-10-15T21:00:06.234Z
sensor.radon_fan_today_s_consumption,0.984,2025-10-15T21:01:03.069Z
sensor.radon_fan_today_s_consumption,0.985,2025-10-15T21:02:01.484Z
sensor.radon_fan_today_s_consumption,0.986,2025-10-15T21:03:01.197Z
sensor.radon_fan_today_s_consumption,0.987,2025-10-15T21:04:01.262Z
sensor.radon_fan_today_s_consumption,0.988,2025-10-15T21:05:02.808Z
sensor.radon_fan_today_s_consumption,0.989,2025-10-15T21:05:58.232Z
sensor.radon_fan_today_s_consumption,0.99,2025-10-15T21:06:58.255Z
sensor.radon_fan_today_s_consumption,0.991,2025-10-15T21:07:53.151Z
sensor.radon_fan_today_s_consumption,0.992,2025-10-15T21:08:54.227Z
sensor.radon_fan_today_s_consumption,0.993,2025-10-15T21:09:51.310Z
sensor.radon_fan_today_s_consumption,0.994,2025-10-15T21:10:52.187Z
sensor.radon_fan_today_s_consumption,0.995,2025-10-15T21:11:47.182Z
sensor.radon_fan_today_s_consumption,0.996,2025-10-15T21:12:47.257Z
sensor.radon_fan_today_s_consumption,0.997,2025-10-15T21:13:44.186Z
sensor.radon_fan_today_s_consumption,0.998,2025-10-15T21:14:45.217Z
sensor.radon_fan_today_s_consumption,0.999,2025-10-15T21:15:42.141Z
sensor.radon_fan_today_s_consumption,1.0,2025-10-15T21:16:43.382Z
sensor.radon_fan_today_s_consumption,1.001,2025-10-15T21:17:38.462Z
sensor.radon_fan_today_s_consumption,1.002,2025-10-15T21:18:40.630Z
sensor.radon_fan_today_s_consumption,1.003,2025-10-15T21:19:37.144Z
sensor.radon_fan_today_s_consumption,1.004,2025-10-15T21:20:33.472Z
sensor.radon_fan_today_s_consumption,1.005,2025-10-15T21:21:34.264Z
sensor.radon_fan_today_s_consumption,1.006,2025-10-15T21:22:34.160Z
sensor.radon_fan_today_s_consumption,1.007,2025-10-15T21:23:33.258Z
sensor.radon_fan_today_s_consumption,1.008,2025-10-15T21:24:29.317Z
sensor.radon_fan_today_s_consumption,1.009,2025-10-15T21:25:26.142Z
sensor.radon_fan_today_s_consumption,1.01,2025-10-15T21:26:26.125Z
sensor.radon_fan_today_s_consumption,1.011,2025-10-15T21:27:28.128Z
sensor.radon_fan_today_s_consumption,1.012,2025-10-15T21:28:21.204Z
sensor.radon_fan_today_s_consumption,1.013,2025-10-15T21:29:21.220Z
sensor.radon_fan_today_s_consumption,1.014,2025-10-15T21:30:22.133Z
sensor.radon_fan_today_s_consumption,1.015,2025-10-15T21:31:17.255Z
sensor.radon_fan_today_s_consumption,1.016,2025-10-15T21:32:17.236Z
sensor.radon_fan_today_s_consumption,1.017,2025-10-15T21:33:18.210Z
sensor.radon_fan_today_s_consumption,1.018,2025-10-15T21:34:13.315Z
sensor.radon_fan_today_s_consumption,1.019,2025-10-15T21:35:15.495Z
sensor.radon_fan_today_s_consumption,1.02,2025-10-15T21:36:13.272Z
sensor.radon_fan_today_s_consumption,1.021,2025-10-15T21:37:08.149Z
sensor.radon_fan_today_s_consumption,1.022,2025-10-15T21:38:10.130Z
sensor.radon_fan_today_s_consumption,1.023,2025-10-15T21:39:10.216Z
sensor.radon_fan_today_s_consumption,1.024,2025-10-15T21:40:06.140Z
sensor.radon_fan_today_s_consumption,1.025,2025-10-15T21:41:03.178Z
sensor.radon_fan_today_s_consumption,1.026,2025-10-15T21:42:03.192Z
sensor.radon_fan_today_s_consumption,1.027,2025-10-15T21:43:02.376Z
sensor.radon_fan_today_s_consumption,1.028,2025-10-15T21:44:21.625Z
sensor.radon_fan_today_s_consumption,1.029,2025-10-15T21:45:08.083Z
sensor.radon_fan_today_s_consumption,1.03,2025-10-15T21:46:00.187Z
sensor.radon_fan_today_s_consumption,1.031,2025-10-15T21:46:55.247Z
sensor.radon_fan_today_s_consumption,1.032,2025-10-15T21:47:53.467Z
sensor.radon_fan_today_s_consumption,1.033,2025-10-15T21:48:52.161Z
sensor.radon_fan_today_s_consumption,1.034,2025-10-15T21:49:52.132Z
sensor.radon_fan_today_s_consumption,1.035,2025-10-15T21:50:50.613Z
sensor.radon_fan_today_s_consumption,1.036,2025-10-15T21:51:47.413Z
sensor.radon_fan_today_s_consumption,1.037,2025-10-15T21:52:47.281Z
sensor.radon_fan_today_s_consumption,1.038,2025-10-15T21:53:43.742Z
sensor.radon_fan_today_s_consumption,1.039,2025-10-15T21:54:44.147Z
sensor.radon_fan_today_s_consumption,1.04,2025-10-15T21:55:41.190Z
sensor.radon_fan_today_s_consumption,1.041,2025-10-15T21:56:41.131Z
sensor.radon_fan_today_s_consumption,1.042,2025-10-15T21:57:42.338Z
sensor.radon_fan_today_s_consumption,1.043,2025-10-15T21:58:36.660Z
sensor.radon_fan_today_s_consumption,1.044,2025-10-15T21:59:37.264Z
sensor.radon_fan_today_s_consumption,unavailable,2025-10-15T22:01:35.596Z
sensor.radon_fan_today_s_consumption,1.055,2025-10-15T22:11:20.608Z
sensor.radon_fan_today_s_consumption,1.056,2025-10-15T22:11:28.121Z
sensor.radon_fan_today_s_consumption,unknown,2025-10-15T22:12:52.727Z
sensor.radon_fan_today_s_consumption,1.057,2025-10-15T22:13:06.015Z
sensor.radon_fan_today_s_consumption,unavailable,2025-10-15T22:14:12.295Z
sensor.radon_fan_today_s_consumption,1.062,2025-10-15T22:17:26.389Z
sensor.radon_fan_today_s_consumption,unavailable,2025-10-15T22:18:24.594Z
sensor.radon_fan_today_s_consumption,unknown,2025-10-15T22:19:39.848Z
sensor.radon_fan_today_s_consumption,1.065,2025-10-15T22:20:33.654Z
sensor.radon_fan_today_s_consumption,unknown,2025-10-15T22:22:19.584Z
sensor.radon_fan_today_s_consumption,unavailable,2025-10-15T22:26:48.584Z
sensor.radon_fan_today_s_consumption,unknown,2025-10-15T22:27:31.618Z
